word,aoa,valence,arousal,dominance,concreteness
deduceren,14.47,,,,1.69
fetisjisme,14.47,,,,1.79
fluctueren,14.47,,,,2.45
inertie,14.47,,,,1.82
sublimeren,14.47,,,,2.36
alkalisch,14.47,,,,2.33
baptist,14.47,,,,2.77
beneficiant,14.47,,,,1.55
follikel,14.47,,,,3.31
cultus,14.47,,,,1.31
degeneratie,14.47,,,,2.07
impasse,14.47,,,,1.58
singulier,14.47,,,,1.69
these,14.48,,,,1.2
dividend,14.5,,,,2.33
facultair,14.5,,,,1.64
fluctuatie,14.5,,,,2.08
fysiologisch,14.5,,,,2.0
geisha,14.5,,,,3.57
latentie,14.5,,,,1.5
stigmatisering,14.5,,,,1.64
purist,14.5,,,,2.46
arsenicum,14.5,,,,3.18
infertiliteit,14.5,,,,2.0
psychosociaal,14.5,,,,1.2
referent,14.5,,,,1.73
estheet,14.5,,,,1.79
mangrove,14.5,,,,4.07
penitentiair,14.5,,,,1.73
prevaleren,14.5,,,,1.8
botaniseren,14.5,,,,2.4
carburator,14.5,,,,4.38
cybernetica,14.5,,,,1.56
desperaat,14.5,,,,1.6
francofiel,14.5,,,,2.09
pyloon,14.5,,,,3.9
vermout,14.5,,,,4.55
vivisectie,14.5,,,,3.63
huzarenstuk,14.5,,,,2.5
liguster,14.5,,,,3.75
blanketsel,14.5,,,,3.0
concessionaris,14.5,,,,3.33
dweepziek,14.5,,,,1.88
regentesk,14.5,,,,3.0
menuet,14.5,,,,2.17
tremolo,14.5,,,,2.5
kittelorig,14.5,,,,2.43
mordicus,14.5,,,,2.0
nederwiet,14.5,,,,3.71
reidans,14.5,,,,3.5
synode,14.5,,,,2.75
iezegrim,14.5,,,,2.67
terp,14.5,,,,4.33
vuig,14.5,,,,3.2
anjelier,14.5,,,,4.38
eschatologie,14.5,,,,1.4
kandelaber,14.5,,,,4.75
ogief,14.5,,,,2.67
ootmoed,14.5,,,,2.0
wetering,14.5,,,,2.33
parlevinker,14.5,,,,3.0
koon,14.5,,,,
dandy,14.51,,,,3.0
buhne,14.51,,,,
duce,14.51,,,,
patos,14.52,,,,
causaliteit,14.53,,,,1.73
decoder,14.53,,,,3.71
dogmaticus,14.53,,,,2.0
existentieel,14.53,,,,1.27
fosfaat,14.53,,,,3.33
panache,14.53,,,,2.56
repliceren,14.53,,,,2.14
theoloog,14.53,,,,2.2
transcendentaal,14.53,,,,1.14
draconisch,14.53,,,,1.33
protectionisme,14.53,,,,1.79
vruchtgebruik,14.53,,,,1.73
lemma,14.53,,,,2.57
attributief,14.53,,,,1.67
etnografie,14.53,,,,1.85
ideel,14.53,,,,1.6
insemineren,14.53,,,,2.79
filament,14.53,,,,2.75
gangreen,14.54,,,,3.43
pareren,14.54,,,,2.2
warande,14.54,,,,3.83
consternatie,14.54,,,,1.8
manometer,14.55,,,,3.73
persifleren,14.55,,,,2.25
tentatief,14.55,,,,1.45
schenkel,14.55,,,,4.13
heterogeen,14.55,,,,2.07
legislatuur,14.55,,,,1.64
periferie,14.55,,,,3.0
persuasief,14.55,,,,2.0
aggregeren,14.56,,,,2.29
configureren,14.56,,,,2.29
decaan,14.56,,,,3.31
facultatief,14.56,,,,1.4
hybride,14.56,,,,2.67
mojito,14.56,,,,4.6
neuroloog,14.56,,,,3.53
polariseren,14.56,,,,2.07
positivisme,14.56,,,,1.4
transitief,14.56,,,,1.42
emulsie,14.56,,,,3.43
performant,14.56,,,,2.08
nefroloog,14.56,,,,3.7
sacharine,14.56,,,,3.8
tapioca,14.56,,,,3.33
titreren,14.56,,,,3.29
arbitrage,14.56,,,,2.87
dissonantie,14.56,,,,2.0
interceptie,14.56,,,,1.82
deposito,14.56,,,,2.1
casus,14.57,,,,2.15
aula,14.57,4.16,3.75,4.22,4.47
courtisane,14.57,,,,3.63
echelon,14.57,,,,1.2
lambrisering,14.57,,,,3.82
pandemie,14.57,,,,2.42
clericus,14.57,,,,3.07
gramschap,14.57,,,,1.7
gut,14.57,,,,1.33
amethist,14.58,,,,2.14
duaal,14.58,,,,1.92
marketeer,14.58,,,,3.17
populisme,14.58,,,,1.6
hedonist,14.58,,,,2.09
nautisch,14.58,,,,2.0
polemisch,14.58,,,,1.44
conformeren,14.59,,,,1.85
guerrilla,14.59,,,,3.21
liturgisch,14.59,,,,1.25
monochroom,14.59,,,,2.54
parafraseren,14.59,,,,2.57
secularisering,14.59,,,,1.57
subliminaal,14.59,,,,1.33
suppressie,14.59,,,,1.92
pacificatie,14.59,,,,2.09
fertiliteit,14.6,,,,2.29
neurologisch,14.6,,,,2.0
nimfomaan,14.6,,,,2.86
transcriptie,14.6,,,,2.73
allocatie,14.6,,,,1.91
precair,14.6,,,,2.0
abstinentie,14.6,,,,2.22
eloquent,14.6,,,,2.25
foneem,14.6,,,,1.17
interpellatie,14.6,,,,1.82
laudatie,14.6,,,,2.43
zionisme,14.6,,,,1.0
defaitistisch,14.6,,,,1.17
luzerne,14.6,,,,3.83
neofiet,14.6,,,,3.2
sarong,14.6,,,,4.8
soebatten,14.6,,,,1.75
somptueus,14.6,,,,2.0
suffragette,14.6,,,,3.75
commies,14.6,,,,2.75
titer,14.6,,,,
androgeen,14.61,,,,2.67
converteren,14.61,,,,2.27
depolarisatie,14.61,,,,1.6
deviant,14.61,,,,1.64
empirisme,14.61,,,,1.14
incongruent,14.61,,,,1.5
melancholisch,14.61,,,,1.13
normeren,14.61,,,,2.13
obligaat,14.61,,,,1.5
politicoloog,14.61,,,,2.27
rehabilitatie,14.61,,,,2.13
aspic,14.61,,,,
prefectuur,14.62,,,,2.18
ahorn,14.62,,,,4.88
notuleren,14.63,,,,2.5
remissie,14.63,,,,2.0
requiem,14.63,,,,2.43
curatrice,14.63,,,,3.88
formalistisch,14.63,,,,1.36
aberratie,14.63,,,,2.38
bestiaal,14.63,,,,1.92
dragline,14.63,,,,3.25
excerpt,14.63,,,,2.57
lamenteren,14.63,,,,2.38
passerelle,14.63,,,,3.75
facie,14.63,,,,3.0
methodiek,14.63,,,,1.67
medoc,14.63,,,,
apologie,14.64,,,,1.5
distaal,14.64,,,,1.57
exquis,14.64,,,,1.56
luciditeit,14.64,,,,1.13
borax,14.64,,,,
bonafide,14.64,,,,1.88
chauvinisme,14.65,,,,1.4
chauvinistisch,14.65,,,,1.47
decompressie,14.65,,,,2.23
ibuprofen,14.65,,,,4.13
morfologie,14.65,,,,1.5
enigma,14.65,,,,1.71
lacune,14.65,,,,2.55
plutonium,14.65,,,,3.25
amplitude,14.65,,,,2.5
incongruentie,14.65,,,,1.69
indoctrinatie,14.65,,,,1.62
inductie,14.65,,,,2.0
soos,14.67,,,,1.0
deterministisch,14.67,,,,1.27
practicum,14.67,,,,2.8
substitueren,14.67,,,,2.36
congregatie,14.67,,,,1.7
emitteren,14.67,,,,2.11
posterieur,14.67,,,,1.62
recidiveren,14.67,,,,1.87
abattoir,14.67,,,,3.56
areaal,14.67,,,,2.29
profaan,14.67,,,,1.75
traverse,14.67,,,,3.4
giraal,14.67,,,,2.14
stearine,14.67,,,,5.0
hovaardig,14.67,,,,1.5
navrant,14.67,,,,1.75
nobiljon,14.67,,,,3.5
retabel,14.67,,,,3.4
stanza,14.67,,,,4.0
litho,14.67,,,,4.17
antraciet,14.68,,,,3.82
decentralisatie,14.68,,,,1.64
infantiliseren,14.68,,,,1.75
postuleren,14.68,,,,1.91
pragmatiek,14.68,,,,1.36
propositie,14.68,,,,1.93
resistentie,14.68,,,,2.43
classicisme,14.69,,,,1.5
expulsie,14.69,,,,2.42
jobhoppen,14.69,,,,2.92
obsceniteit,14.69,,,,1.73
secularisme,14.69,,,,1.5
kosmopoliet,14.69,,,,1.9
profiler,14.69,,,,2.0
provisorisch,14.69,,,,1.8
novice,14.7,,,,2.69
liquiditeit,14.7,,,,2.14
masochistisch,14.7,,,,2.07
normatief,14.7,,,,1.36
bigamist,14.7,,,,2.75
hachee,14.7,,,,3.5
venerisch,14.7,,,,1.5
visceraal,14.7,,,,1.6
ethyl,14.7,,,,
high-jacking,14.7,,,,
brahmaan,14.7,,,,
tinto,14.7,,,,
condominium,14.7,,,,
beril,14.7,,,,3.25
antithese,14.71,,,,1.42
metastase,14.71,,,,2.14
pragmatisch,14.71,,,,1.57
sublimatie,14.71,,,,2.17
witz,14.71,,,,3.0
anglist,14.71,,,,2.83
merites,14.71,,,,2.14
puritein,14.71,,,,1.71
micron,14.71,,,,2.1
cistercinzer,14.71,,,,3.5
griend,14.71,,,,4.2
inunderen,14.71,,,,2.0
preambule,14.71,,,,2.0
epitheton,14.71,,,,2.5
echec,14.71,,,,1.67
copla,14.71,,,,
fantasme,14.72,,,,1.62
kadaster,14.72,,,,2.91
nonprofit,14.72,,,,1.33
stimulus,14.72,,,,2.21
antipathiek,14.72,,,,2.0
socioloog,14.73,,,,2.87
autogeen,14.73,,,,1.78
composiet,14.73,,,,2.43
fenol,14.73,,,,
celluloid,14.73,,,,4.0
detachement,14.73,,,,1.92
diathese,14.73,,,,2.25
infanticide,14.73,,,,2.56
polychroom,14.73,,,,2.18
roadie,14.73,,,,3.58
affirmeren,14.74,,,,1.92
segmentatie,14.75,,,,2.0
butaan,14.75,,,,3.85
cassatie,14.75,,,,1.29
charteren,14.75,,,,2.38
draineren,14.75,,,,3.33
filantroop,14.75,,,,2.17
permissief,14.75,,,,1.91
rigoureus,14.75,,,,1.64
accrediteren,14.75,,,,2.0
erudiet,14.75,,,,2.0
genese,14.75,,,,1.38
tanen,14.75,,,,2.13
cesuur,14.75,,,,2.63
compendium,14.75,,,,2.75
idolatrie,14.75,,,,1.33
mollusk,14.75,,,,4.25
tahin,14.75,,,,2.5
allengs,14.75,,,,1.4
euvelmoed,14.75,,,,1.86
kaftan,14.75,,,,4.4
laryngitis,14.75,,,,3.14
neb,14.75,,,,1.75
virulent,14.75,,,,2.2
ethos,14.75,,,,1.4
krimi,14.76,,,,
junta,14.76,,,,3.0
accelereren,14.76,,,,3.2
monetair,14.76,,,,1.57
paramedicus,14.76,,,,2.57
pleonasme,14.76,,,,2.25
prospectus,14.76,,,,2.56
seminarist,14.76,,,,2.58
totalitarisme,14.76,,,,1.29
deletie,14.76,,,,2.1
electoraal,14.76,,,,1.38
peda,14.77,,,,2.9
clone,14.77,,,,
anachronisme,14.77,,,,1.79
contemporain,14.77,,,,1.75
enclave,14.77,,,,2.73
stengun,14.77,,,,4.71
anglicisme,14.78,,,,1.27
cognitie,14.78,,,,1.75
conformisme,14.78,,,,1.07
honorair,14.78,,,,1.21
inherent,14.78,,,,1.27
ontgroening,14.78,,,,1.8
preoccupatie,14.78,,,,1.57
deficint,14.78,,,,2.33
lithium,14.78,,,,3.53
egelantier,14.78,,,,3.78
extramuraal,14.78,,,,2.4
triage,14.78,,,,2.44
ageren,14.79,,,,2.08
lobotomie,14.79,,,,3.33
paritair,14.79,,,,1.82
theorema,14.79,,,,1.36
retardatie,14.79,,,,2.14
cellulair,14.8,,,,1.73
fetisjist,14.8,,,,2.47
glaucoom,14.8,,,,3.15
oncologie,14.8,,,,2.0
sadomasochisme,14.8,,,,2.31
evoceren,14.8,,,,2.2
fibrilleren,14.8,,,,3.0
autogram,14.8,,,,2.73
convenant,14.8,,,,1.45
eclatant,14.8,,,,2.17
legionella,14.8,,,,2.88
petticoat,14.8,,,,4.25
stokebrand,14.8,,,,2.57
legateren,14.8,,,,2.0
opschik,14.8,,,,2.0
erratisch,14.8,,,,1.67
eruditie,14.8,,,,2.57
gaffel,14.8,,,,3.0
livrei,14.8,,,,3.0
nappa,14.8,,,,4.25
difterie,14.8,,,,3.11
car-jacking,14.8,,,,
home-jacking,14.8,,,,
molotovcocktail,14.8,,,,
ebola,14.8,,,,
dessertwok,14.8,,,,
yuca,14.8,,,,4.43
degeneratief,14.81,,,,1.69
etymologie,14.81,,,,1.54
klandestien,14.81,,,,1.58
vademecum,14.81,,,,2.67
curare,14.82,,,,2.8
excrement,14.82,,,,4.38
restitutie,14.82,,,,1.64
aggregatie,14.82,,,,2.43
conveniren,14.82,,,,1.75
deficit,14.82,,,,1.69
disjunctie,14.82,,,,1.73
endoscopie,14.82,,,,3.82
holding,14.82,,,,2.0
interfereren,14.82,,,,2.13
prozasch,14.82,,,,1.57
regressie,14.82,,,,1.71
substraat,14.82,,,,2.73
dwangneurose,14.83,,,,2.2
endorfine,14.83,,,,3.0
jumpsuit,14.83,,,,4.93
nymfomaan,14.83,,,,2.57
paleontoloog,14.83,,,,3.0
risotto,14.83,,,,4.47
soevereiniteit,14.83,,,,1.27
abusievelijk,14.83,,,,1.78
polygoon,14.83,,,,2.64
salariren,14.83,,,,2.11
contramine,14.83,,,,2.33
desiderata,14.83,,,,1.83
jobstijding,14.83,,,,1.83
rekest,14.83,,,,3.0
sof,14.83,,,,2.83
postiljon,14.83,,,,2.5
helix,14.83,,,,
recidivist,14.84,,,,3.09
feodalisme,14.85,,,,1.5
umlaut,14.85,,,,3.1
volatiliteit,14.85,,,,2.13
choleriek,14.85,,,,2.09
parenthese,14.85,,,,2.64
referaat,14.85,,,,2.4
biochemie,14.85,,,,2.13
desintegratie,14.85,,,,1.57
exponentieel,14.85,,,,1.86
osteoporose,14.85,,,,2.92
separatisme,14.85,,,,1.6
binocle,14.86,,,,3.86
ordinaat,14.86,,,,1.83
recidief,14.86,,,,2.27
remise,14.86,,,,1.75
transgressie,14.86,,,,1.55
xenofobie,14.86,,,,1.8
diocees,14.86,,,,2.67
foelie,14.86,,,,3.14
kalief,14.86,,,,3.25
leentjebuur,14.86,,,,3.0
procuratie,14.86,,,,1.89
reprimande,14.86,,,,2.43
agnosticisme,14.87,,,,1.23
concordaat,14.87,,,,1.8
deficintie,14.87,,,,1.67
occultist,14.87,,,,2.75
communautair,14.88,,,,1.2
coupure,14.88,,,,3.0
glycerine,14.88,,,,3.23
omnipotent,14.88,,,,1.45
pastinaak,14.88,,,,4.85
megalomanie,14.88,,,,1.79
rococo,14.88,,,,2.78
brillantine,14.88,,,,3.38
gerontologie,14.88,,,,1.67
lupine,14.88,,,,4.17
proponent,14.88,,,,2.6
divergent,14.88,,,,1.93
orthografie,14.88,,,,2.31
corporatie,14.89,,,,1.73
determinant,14.89,,,,1.64
empathie,14.89,,,,1.57
logaritme,14.89,,,,2.29
methanol,14.89,,,,3.73
mondialisering,14.89,,,,1.29
incidentie,14.89,,,,1.77
principaal,14.89,,,,1.33
bonbonnire,14.89,,,,4.13
collusie,14.9,,,,2.6
narcotiseur,14.9,,,,2.89
pandemonium,14.9,,,,1.67
sodomie,14.9,,,,2.82
tonsil,14.9,,,,4.13
urethra,14.9,,,,3.73
bacchanaal,14.9,,,,3.17
smegma,14.9,,,,4.5
spleen,14.9,,,,4.14
tai-chi,14.9,,,,
mononucleose,14.9,,,,
codex,14.9,,,,3.5
concubine,14.91,,,,2.5
discursief,14.91,,,,2.0
lethargie,14.91,,,,2.0
matriarchaat,14.91,,,,2.13
misantroop,14.91,,,,2.09
viscose,14.91,,,,3.44
pronomen,14.91,,,,2.25
vigerend,14.91,,,,1.5
imam,14.91,3.8,3.75,4.29,3.13
putto,14.91,,,,
acculturatie,14.92,,,,1.36
annoteren,14.92,,,,2.0
capteren,14.92,,,,2.86
speculum,14.92,,,,4.2
bolsjewiek,14.92,,,,2.6
custard,14.92,,,,3.17
immanent,14.92,,,,1.0
ordonnantie,14.92,,,,1.5
streptokokken,14.92,,,,3.75
negotie,14.92,,,,1.4
ruggespraak,14.92,,,,1.75
postulaat,14.93,,,,2.11
stereometrie,14.93,,,,2.45
tactiel,14.93,,,,3.0
charitatief,14.93,,,,1.71
androgyn,14.93,,,,2.69
gedoogbeleid,14.93,,,,1.58
technocraat,14.93,,,,1.69
voluntarisme,14.93,,,,2.0
toponiem,14.93,,,,1.73
geriatrisch,14.94,,,,1.92
inductief,14.94,,,,1.71
intermediair,14.94,,,,1.79
pneumatisch,14.94,,,,2.5
psychedelisch,14.94,,,,2.21
repercussie,14.94,,,,1.73
matrix,14.94,4.09,3.63,4.62,2.8
hydrofiel,14.94,,,,2.31
internaliseren,14.94,,,,1.86
marxistisch,14.94,,,,1.14
notulist,14.94,,,,3.33
symbiotisch,14.94,,,,1.64
vestibulair,14.94,,,,1.56
conscintieus,14.94,,,,1.79
extractie,14.94,,,,2.27
ipod,14.94,,,,4.67
pedagogiek,14.94,,,,2.27
segregatie,14.94,,,,1.75
calvinist,14.95,,,,1.67
curator,14.95,,,,2.92
scat,14.95,,,,
assumptie,14.95,,,,1.54
nihilisme,14.95,,,,1.07
differentiren,15.0,,,,2.2
dogmatisch,15.0,,,,1.27
hedonisme,15.0,,,,1.21
holistisch,15.0,,,,1.14
nihilist,15.0,,,,1.87
palliatief,15.0,,,,1.86
parafrase,15.0,,,,2.07
syllabus,15.0,,,,3.13
didactiek,15.0,,,,1.8
goniometrie,15.0,,,,2.25
lingustiek,15.0,,,,1.47
abstraheren,15.0,,,,1.53
deviatie,15.0,,,,1.75
histogram,15.0,,,,3.6
masochist,15.0,,,,2.08
agnostisch,15.0,,,,1.25
contingent,15.0,,,,1.6
cyanide,15.0,,,,3.25
retributie,15.0,,,,2.08
sedatief,15.0,,,,2.55
acquisitie,15.0,,,,1.69
anabolica,15.0,,,,2.91
seminar,15.0,,,,3.17
congenitaal,15.0,,,,1.5
embolie,15.0,,,,3.1
octrooi,15.0,,,,2.43
despotisme,15.0,,,,1.73
dissertatie,15.0,,,,2.6
escapisme,15.0,,,,1.62
resignatie,15.0,,,,1.89
syndicus,15.0,,,,2.92
pedologie,15.0,,,,1.64
sucrose,15.0,,,,3.54
aseptisch,15.0,,,,2.1
assessor,15.0,,,,3.0
croupier,15.0,,,,3.89
curettage,15.0,,,,4.5
flegmatisch,15.0,,,,2.0
reteratie,15.0,,,,1.8
souteneur,15.0,,,,3.13
rectificeren,15.0,,,,1.73
percolator,15.0,,,,4.38
platitude,15.0,,,,2.0
adagio,15.0,,,,2.43
affix,15.0,,,,3.0
myriade,15.0,,,,2.0
obstetrisch,15.0,,,,2.0
filatelie,15.0,,,,2.17
geroyeerd,15.0,,,,1.2
haptonomie,15.0,,,,2.75
matineus,15.0,,,,1.57
kalanderen,15.0,,,,2.5
cyclaam,15.0,,,,4.4
entameren,15.0,,,,2.5
kashba,15.0,,,,5.0
rabiaat,15.0,,,,3.25
parastatale,15.0,,,,2.75
recalcitrantie,15.0,,,,1.33
brevier,15.0,,,,4.25
propedeuse,15.0,,,,1.0
whist,15.0,,,,1.0
amblyopie,15.0,,,,1.67
carillon,15.0,,,,4.33
flox,15.0,,,,4.0
quintessens,15.0,,,,1.4
zeloot,15.0,,,,2.33
meieren,15.0,,,,2.0
flottielje,15.0,,,,3.33
halma,15.0,,,,4.25
kiskassen,15.0,,,,1.2
klappei,15.0,,,,4.6
meizoentje,15.0,,,,3.29
morene,15.0,,,,3.29
oir,15.0,,,,3.0
schlemielig,15.0,,,,1.5
verramsjen,15.0,,,,
yakult,15.0,,,,
calciet,15.0,,,,
jetfoil,15.0,,,,
harissa,15.0,,,,
pneumonie,15.05,,,,2.83
magistratuur,15.05,,,,1.43
dissident,15.06,,,,1.8
rectoraat,15.06,,,,2.46
sociologie,15.06,,,,1.47
validiteit,15.06,,,,1.33
aggregaat,15.06,,,,2.85
ergonomie,15.06,,,,1.93
insolvabel,15.06,,,,1.77
contingentie,15.06,,,,1.46
fenotype,15.06,,,,1.75
longitudinaal,15.06,,,,1.93
resusfactor,15.06,,,,1.89
seismisch,15.06,,,,1.88
assimileren,15.06,,,,2.5
immunoloog,15.06,,,,2.21
memorabilia,15.06,,,,1.78
constitutief,15.06,,,,1.77
geriater,15.06,,,,3.25
mantelzorg,15.06,,,,2.13
copuleren,15.07,,,,3.17
exhaustief,15.07,,,,1.1
secularisatie,15.07,,,,1.62
swagger,15.07,,,,2.88
zona,15.07,,,,3.83
dionysisch,15.07,,,,1.63
fecalin,15.07,,,,4.33
impregneren,15.07,,,,2.18
anode,15.07,,,,4.25
intestinaal,15.07,,,,2.5
despotisch,15.08,,,,1.62
funest,15.08,,,,2.0
oscillatie,15.08,,,,2.33
retentie,15.08,,,,2.1
pedant,15.08,,,,1.7
albast,15.08,,,,3.17
epitheel,15.08,,,,2.86
nivellering,15.08,,,,2.09
seconderen,15.08,,,,2.25
tarmac,15.09,,,,3.92
convenabel,15.09,,,,1.67
ambivalentie,15.1,,,,1.36
confederatie,15.1,,,,2.0
inflatoir,15.1,,,,1.8
pessarium,15.1,,,,4.6
polemist,15.1,,,,2.29
infernaal,15.1,,,,1.78
levercirose,15.1,,,,
antimaterie,15.11,,,,1.64
reader,15.11,,,,3.71
sociteit,15.11,,,,1.47
womanizer,15.11,,,,2.77
myoom,15.11,,,,2.17
yucca,15.12,,,,4.5
concessie,15.12,,,,1.54
ergotherapie,15.12,,,,2.53
embargo,15.12,,,,1.38
viroloog,15.12,,,,2.93
autocratisch,15.13,,,,1.57
paralyse,15.13,,,,2.31
syndicaal,15.13,,,,1.93
vendetta,15.13,,,,2.31
penitentie,15.13,,,,1.88
electoraat,15.14,,,,2.08
valentie,15.14,,,,1.57
conjunctureel,15.14,,,,1.45
sinusode,15.14,,,,2.33
demarcatie,15.14,,,,3.0
disconteren,15.14,,,,3.0
facsimile,15.14,,,,2.25
modulair,15.15,,,,2.33
neuraal,15.15,,,,2.08
antidotum,15.15,,,,2.67
arabesk,15.15,,,,3.25
imminent,15.15,,,,1.5
thymus,15.15,,,,3.75
divergerend,15.16,,,,1.73
neuroot,15.16,,,,2.0
recursief,15.16,,,,1.92
psychoanalyse,15.17,,,,1.67
triade,15.17,,,,2.89
viscositeit,15.17,,,,2.36
emeritus,15.17,,,,2.1
hereditair,15.17,,,,1.7
probaat,15.17,,,,1.8
rinoceros,15.17,,,,4.73
isochroon,15.17,,,,1.88
ddain,15.17,,,,2.4
jeremiren,15.17,,,,2.8
altrustisch,15.18,,,,1.33
conjunctuur,15.18,,,,1.58
convergentie,15.18,,,,1.31
mitose,15.18,,,,2.11
symbiose,15.18,,,,1.79
seculariseren,15.18,,,,1.64
consignatie,15.18,,,,2.22
lustrum,15.18,,,,2.67
monastiek,15.18,,,,1.71
bazalt,15.18,,,,3.0
cyaankali,15.18,,,,3.78
dissimilatie,15.19,,,,1.3
jihad,15.19,,,,2.18
concidentie,15.19,,,,1.64
parameter,15.2,,,,2.0
significant,15.2,,,,1.4
utilitair,15.2,,,,1.43
mandataris,15.2,,,,3.08
thorax,15.2,,,,4.58
laesie,15.2,,,,2.83
holoceen,15.2,,,,1.5
inclinatie,15.2,,,,2.4
paleografie,15.2,,,,1.9
antipode,15.2,,,,1.83
medivist,15.2,,,,1.43
recalcitrant,15.2,,,,3.5
lichtekooi,15.2,,,,2.73
oratie,15.2,,,,2.0
connotatie,15.21,,,,1.85
hemofilie,15.21,,,,2.09
chromatisch,15.21,,,,1.77
confrater,15.21,,,,2.69
dualisme,15.22,,,,1.57
rector,15.22,,,,3.33
semantisch,15.22,,,,1.46
thesis,15.22,,,,3.53
pappenheimer,15.22,,,,2.67
testimonium,15.22,,,,2.42
blasfemisch,15.22,,,,1.67
purgeren,15.22,,,,3.64
fats,15.22,,,,
agogisch,15.23,,,,1.27
copulatie,15.23,,,,4.11
pubis,15.24,,,,
segregeren,15.24,,,,1.92
semantiek,15.24,,,,1.42
subsidiair,15.24,,,,1.47
assimilatie,15.25,,,,2.14
determinisme,15.25,,,,1.0
deprivatie,15.25,,,,1.56
endocrien,15.25,,,,1.92
patriarchaat,15.25,,,,2.0
eclecticisme,15.25,,,,1.21
armada,15.25,,,,3.33
inauguratie,15.25,,,,1.64
adverbiaal,15.25,,,,1.44
teratogeen,15.25,,,,1.5
tonsillitis,15.25,,,,3.14
heirkracht,15.25,,,,2.33
modereren,15.26,,,,2.62
respiratoir,15.26,,,,2.45
bachelor,15.28,,,,2.27
matriarch,15.28,,,,2.91
melanoom,15.29,,,,3.44
reticulair,15.29,,,,2.71
dignitaris,15.29,,,,2.0
kabbalist,15.29,,,,2.83
valeriaan,15.29,,,,4.25
filantropie,15.29,,,,1.46
agnost,15.29,,,,2.0
catharsis,15.29,,,,1.46
karmeliet,15.29,,,,3.91
atrofie,15.3,,,,1.86
contemplatief,15.3,,,,1.45
demarche,15.3,,,,2.4
foerage,15.3,,,,3.4
machismo,15.3,,,,2.14
emerald,15.3,,,,
shoarma,15.31,,,,4.73
bias,15.31,,,,2.5
emissie,15.31,,,,2.92
lactatie,15.31,,,,2.27
annotatie,15.31,,,,1.18
pluralistisch,15.32,,,,1.43
marxisme,15.33,,,,1.71
nominaal,15.33,,,,1.47
androgynie,15.33,,,,2.56
reconversie,15.33,,,,1.1
homerisch,15.33,,,,1.5
kampernoelie,15.33,,,,4.58
permafrost,15.33,,,,3.3
causeur,15.33,,,,3.25
jopper,15.33,,,,3.0
oecumenisch,15.33,,,,1.86
hovaardij,15.33,,,,2.29
pasar,15.33,,,,
thuja,15.33,,,,
neuroticus,15.35,,,,2.2
synaps,15.35,,,,3.15
fysionomie,15.36,,,,2.11
gastritis,15.36,,,,2.7
somatisch,15.36,,,,1.5
flegmatiek,15.36,,,,2.17
dermatitis,15.36,,,,3.8
mimicry,15.36,,,,3.0
odium,15.37,,,,3.5
convergent,15.37,,,,1.54
narcoticum,15.37,,,,3.5
stocisme,15.38,,,,1.83
exquise,15.38,,,,1.56
fleemtong,15.38,,,,3.43
negrode,15.38,,,,3.11
agnosticus,15.38,,,,2.0
preses,15.38,,,,3.58
fecaal,15.38,,,,2.36
avatar,15.39,,,,3.17
paradigma,15.39,,,,1.4
significantie,15.39,,,,1.36
prepositie,15.39,,,,1.83
reciprociteit,15.4,,,,1.23
animositeit,15.4,,,,2.4
technocratie,15.4,,,,1.5
requisitoir,15.4,,,,1.83
red-bull,15.4,,,,
convent,15.4,,,,
hemoglobine,15.41,,,,3.2
abdomen,15.42,,,,3.56
menarche,15.42,,,,2.5
stratificatie,15.42,,,,1.42
valorisatie,15.43,,,,1.33
sepot,15.43,,,,
auditorium,15.44,,,,4.47
neurose,15.44,,,,1.71
synopsis,15.44,,,,1.93
insulair,15.44,,,,2.71
faculteit,15.45,,,,2.67
enigmatisch,15.45,,,,1.55
contentieus,15.45,,,,1.5
coping,15.46,,,,1.5
dystrofie,15.46,,,,2.22
galvanisch,15.46,,,,1.9
ruptuur,15.46,,,,3.88
anomalie,15.47,,,,1.67
antropologie,15.47,,,,1.73
criminologie,15.47,,,,1.73
necrofiel,15.47,,,,2.36
transcendent,15.47,,,,1.43
concilie,15.47,,,,2.09
intraveneus,15.47,,,,2.15
epidemiologie,15.5,,,,1.67
morbiditeit,15.5,,,,1.43
debriefen,15.5,,,,2.08
osmose,15.5,,,,2.62
entropie,15.5,,,,2.38
homeostase,15.5,,,,1.5
polyglot,15.5,,,,2.22
xenofiel,15.5,,,,2.17
comorbiditeit,15.5,,,,1.25
diligent,15.5,,,,1.63
emulatie,15.5,,,,1.89
intercedent,15.5,,,,1.33
polemoloog,15.5,,,,1.83
triptiek,15.5,,,,3.17
akelei,15.5,,,,4.0
dociel,15.5,,,,2.0
eenakter,15.5,,,,2.2
grutter,15.5,,,,1.67
subrogatie,15.5,,,,2.75
badinerend,15.5,,,,1.83
bromelia,15.5,,,,3.67
cherub,15.5,,,,1.67
gargantuesk,15.5,,,,2.33
jumelage,15.5,,,,1.67
kistkalf,15.5,,,,3.6
matse,15.5,,,,4.0
treiler,15.5,,,,4.75
necrofilie,15.5,,,,
prefix,15.53,,,,2.15
contamineren,15.53,,,,2.57
genoom,15.53,,,,2.3
hypertensie,15.53,,,,2.85
hypofyse,15.53,,,,3.29
anemie,15.53,,,,2.36
ribosoom,15.53,,,,3.5
agitator,15.53,,,,1.8
corrumperen,15.53,,,,1.71
hematoloog,15.54,,,,2.5
